Wavelength,Intensity
5.454791073210473087e+02,8.391198242187500000e+03
5.460224693551095925e+02,8.366796875000000000e+03
5.465659424557345574e+02,8.445592773437500000e+03
5.471095266229222034e+02,8.453791992187500000e+03
5.476532218566727579e+02,8.451193359375000000e+03
5.481970281569859935e+02,8.486191406250000000e+03
5.487409455238619103e+02,8.516397460937500000e+03
5.492849739573005081e+02,8.543397460937500000e+03
5.498291134573019008e+02,8.546796875000000000e+03
5.503733640238660882e+02,8.554197265625000000e+03
5.509177256569928431e+02,8.573399414062500000e+03
5.514621983566823928e+02,8.567198242187500000e+03
5.520067821229347373e+02,8.542398437500000000e+03
5.525514769557497630e+02,8.502200195312500000e+03
5.530962828551275834e+02,8.556601562500000000e+03
5.536411998210679712e+02,8.549203125000000000e+03
5.541862278535711539e+02,8.505801757812500000e+03
5.547313669526371314e+02,8.522001953125000000e+03
