Wavelength,Intensity
3.823908404180722300e+02,1.875999755859375000e+02
3.828997718176887020e+02,1.825999603271484375e+02
3.834088142838678550e+02,1.799998931884765625e+02
3.839179678166096892e+02,1.380000000000000000e+02
3.844272324159143182e+02,1.509999084472656250e+02
3.849366080817816282e+02,1.629999084472656250e+02
3.854460948142116763e+02,1.386000061035156250e+02
3.859556926132044623e+02,1.293999938964843750e+02
3.864654014787599863e+02,1.361999969482421875e+02
3.869752214108782482e+02,1.290000000000000000e+02
3.874851524095591913e+02,1.331999816894531250e+02
3.879951944748029291e+02,1.671999206542968750e+02
3.885053476066093481e+02,1.475999603271484375e+02
3.890156118049785050e+02,1.460000000000000000e+02
3.895259870699103431e+02,1.522000122070312500e+02
3.900364734014050327e+02,1.551999664306640625e+02
3.905470707994623467e+02,1.535999603271484375e+02
3.910577792640823986e+02,1.467999725341796875e+02
3.915685987952651885e+02,1.703999633789062500e+02
3.920795293930107164e+02,1.755999450683593750e+02
3.925905710573190390e+02,1.789999084472656250e+02
3.931017237881899860e+02,1.521999053955078125e+02
3.936129875856237277e+02,1.258000183105468750e+02
3.941243624496201505e+02,9.900001525878906250e+01
3.946358483801793113e+02,1.148000106811523438e+02
3.951474453773012101e+02,1.378000183105468750e+02
3.956591534409858468e+02,1.468000335693359375e+02
3.961709725712332215e+02,1.627999877929687500e+02
3.966829027680432773e+02,1.634000396728515625e+02
3.971949440314160711e+02,1.690000457763671875e+02
3.977070963613516597e+02,1.721999969482421875e+02
3.982193597578499293e+02,1.629999694824218750e+02
3.987317342209109370e+02,1.523999633789062500e+02
3.992442197505346257e+02,1.740000000000000000e+02
3.997568163467211662e+02,1.890000305175781250e+02
4.002695240094702740e+02,1.820000457763671875e+02
4.007823427387822335e+02,1.752001037597656250e+02
4.012952725346568741e+02,1.776000823974609375e+02
4.018083133970942527e+02,1.626000671386718750e+02
4.023214653260943123e+02,1.560000305175781250e+02
4.028347283216571668e+02,1.646000518798828125e+02
4.033481023837827024e+02,1.564000091552734375e+02
4.038615875124710328e+02,1.737999572753906250e+02
